Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
GrobMix_MegaLAP_GC,250216_195247,2.0918,15,50,200,NaN,0.65,Talanta256SOM.h5,256,256,nan,nan
RT(ms),RT(min),TIC(cts),Rt(BMUs),Difference,x,y,H,S,L,R,G,B
290308,4.83846666666667,28153,4.83846666666667,1.59755423001491,148,1,0.475845825340487,0.708695367913373,0.99872597643093,0.997823081828917,0.999628871032942,0.999367166945949
290588,4.84313333333333,27630,4.84313333333333,1.63109521188209,148,1,0.475845825340487,0.708695367913373,0.998795435647589,0.997941766470682,0.999649104824496,0.999401668731691
290867,4.84778333333333,27675,4.84778333333333,1.44286229466736,71,7,0.570349726188193,0.738566597053249,0.998789459335425,0.997895394436195,0.998928757584391,0.999683524234655
291146,4.85243333333333,28025,4.85243333333333,1.40639648128028,71,6,0.569846626751886,0.743536736413426,0.998742976250167,0.997808332913622,0.998894239375426,0.999677619586712
291426,4.8571,25685,4.8571,1.61656845186912,153,6,0.468583520905499,0.686406472983644,0.999053726741427,0.998404198651531,0.999703254831323,0.999458384203433
291705,4.86175,27247,4.86175,1.72595269887402,71,7,0.570349726188193,0.738566597053249,0.998846299925134,0.99799421558682,0.998979057464772,0.999698384263448
291984,4.8664,27447,4.8664,1.49590948672499,148,1,0.475845825340487,0.708695367913373,0.998819739118692,0.99798329369918,0.999656184538204,0.999413740753132
292264,4.87106666666667,27063,4.87106666666667,1.55365939152254,72,6,0.568778635084394,0.74121877004337,0.998870735531175,0.998033703510539,0.999016928512996,0.999707767551811
292543,4.87571666666667,29019,4.87571666666667,1.79336164495,149,1,0.474627534100104,0.709546832934259,0.9986109579355,0.997625367537821,0.999596548333178,0.999296466028102
292822,4.88036666666667,29437,4.88036666666667,1.82941506369071,148,1,0.475845825340487,0.708695367913373,0.99855543837243,0.997531684238305,0.999579192506554,0.999282457272586
293101,4.88501666666667,27499,4.88501666666667,1.64222236197192,148,1,0.475845825340487,0.708695367913373,0.99881283324672,0.99797149366773,0.99965417282571,0.999410310468044
293381,4.88968333333333,27282,4.88968333333333,1.56013444083301,148,1,0.475845825340487,0.708695367913373,0.998841651811461,0.998020735815812,0.999662567807109,0.999424625227033
293660,4.89433333333333,26871,4.89433333333333,1.53792190553884,70,7,0.571416538280031,0.74093360754915,0.9988962332117,0.998078415303352,0.999013182432556,0.999714051120048
293939,4.89898333333333,27287,4.89898333333333,1.50612358925389,126,101,0.514428969188152,0.151721991994331,0.998840987794271,0.998665140153672,0.998986387832614,0.99901683543487
294219,4.90365,27349,4.90365,1.35113766161194,72,6,0.568778635084394,0.74121877004337,0.998832753961369,0.997967569288277,0.998983863983527,0.999697938634461
294498,4.9083,26952,4.9083,1.60087141924872,72,6,0.568778635084394,0.74121877004337,0.998885476420466,0.99805937062366,0.999029761067597,0.999711582217273
294777,4.91295,27256,4.91295,1.71442394343558,125,100,0.519447965437487,0.157769824344629,0.998845104697016,0.998662897067928,0.998984789514029,0.999027312326104
295057,4.91761666666667,28144,4.91761666666667,1.59631594781531,149,1,0.474627534100104,0.709546832934259,0.998727171735813,0.997824040472089,0.999630302999536,0.999355326993233
295336,4.92226666666667,27632,4.92226666666667,1.45455118344521,73,6,0.567703991482071,0.738934388774904,0.998795170034124,0.997904879739712,0.998962145850423,0.999685460328536
295615,4.92691666666667,27573,4.92691666666667,1.7347083199553,71,6,0.569846626751886,0.743536736413426,0.998803005615356,0.997912996317093,0.998947045146481,0.99969301491362
295895,4.93158333333333,27607,4.93158333333333,1.49416692660438,148,1,0.475845825340487,0.708695367913373,0.998798490199704,0.997946985769732,0.999649994629676,0.999403185988978
296174,4.93623333333333,26099,4.93623333333333,1.58999092236513,71,7,0.570349726188193,0.738566597053249,0.998998751598205,0.998259262973287,0.999113966355736,0.999738240223124
296453,4.94088333333333,27398,4.94088333333333,1.84582379162808,149,1,0.474627534100104,0.709546832934259,0.998826246551445,0.997993413509377,0.999659079593513,0.999405507257991
296733,4.94555,27955,4.94555,1.85631245713298,149,1,0.474627534100104,0.709546832934259,0.99875227296041,0.997866952191102,0.999637593729717,0.999368040477361
297012,4.9502,29390,4.9502,2.00801516527025,150,1,0.473412234295121,0.710439772910739,0.998561681085666,0.997539842122793,0.999583520048539,0.999257499069343
297291,4.95485,31704,4.95485,1.91120010107044,10,171,0.80480655904092,0.691707833616261,0.998254302118608,0.99904845764296,0.997046789218923,0.999461815018294
297571,4.95951666666667,32181,4.95951666666667,1.87054415302709,30,184,0.831664339426068,0.621207245786077,0.998190933740188,0.999292231323139,0.997067128671486,0.99931473880889
297850,4.96416666666667,35247,4.96416666666667,1.8399669904092,10,171,0.80480655904092,0.691707833616261,0.997783570805241,0.998791872131671,0.996250449368571,0.999316692241912
298129,4.96881666666667,33916,4.96881666666667,1.92335852675659,8,105,0.719346238436014,0.674561045983149,0.997960424616569,0.997454336615181,0.996584606512561,0.999336242720578
298409,4.97348333333333,31324,4.97348333333333,1.87716002216909,10,171,0.80480655904092,0.691707833616261,0.99830478271489,0.99907597352992,0.997132187639098,0.999477377790682
298688,4.97813333333333,30366,4.97813333333333,1.84859505443579,150,1,0.473412234295121,0.710439772910739,0.998432040854988,0.997318100316072,0.999545981393904,0.999190575113209
298967,4.98278333333333,28776,4.98278333333333,1.82287255855042,149,1,0.474627534100104,0.709546832934259,0.998643232898398,0.997680543098427,0.999605922698369,0.999312812928906
299247,4.98745,27933,4.98745,1.8240108345578,149,1,0.474627534100104,0.709546832934259,0.998755194774005,0.99787194716828,0.99963844237973,0.999369520342641
299526,4.9921,28469,4.9921,1.38717029878425,71,7,0.570349726188193,0.738566597053249,0.998684007460031,0.997712059328039,0.998835440172566,0.999655955592023
299805,4.99675,29191,4.99675,1.56800146924998,149,1,0.474627534100104,0.709546832934259,0.998588112766303,0.997586312651173,0.999589912881433,0.999284895210317
300085,5.00141666666667,28574,5.00141666666667,1.86805434552026,148,1,0.475845825340487,0.708695367913373,0.998670061863922,0.997727540867272,0.999612582860572,0.999339393059292
300364,5.00606666666667,28193,5.00606666666667,1.68226654221894,148,1,0.475845825340487,0.708695367913373,0.998720663955465,0.997814004426698,0.999627323484232,0.999364528132857
300643,5.01071666666667,29429,5.01071666666667,1.5642686152132,72,6,0.568778635084394,0.74121877004337,0.998556500963401,0.997486552382934,0.998743374308168,0.999626449543868
300923,5.01538333333333,25871,5.01538333333333,1.47463070795105,71,7,0.570349726188193,0.738566597053249,0.999029027965562,0.998311900454253,0.999140758788119,0.999746155476871
301202,5.02003333333333,26442,5.02003333333333,1.61631405940276,149,1,0.474627534100104,0.709546832934259,0.998953203325322,0.998210452060079,0.999695954590566,0.999469809416772
301481,5.02468333333333,26197,5.02468333333333,1.85290247044404,22,1,0.610755024883742,0.912791003997424,0.998985737920061,0.998059928617796,0.998681090834606,0.999911547222325
301760,5.02933333333333,28555,5.02933333333333,1.78482091458739,148,1,0.475845825340487,0.708695367913373,0.998672585360512,0.997731852754207,0.999613317966818,0.99934064653065
302040,5.034,27780,5.034,1.66616260830971,148,1,0.475845825340487,0.708695367913373,0.998775514532159,0.997907727353022,0.999643301711295,0.999391773514189
302319,5.03865,27855,5.03865,1.75646474248916,148,1,0.475845825340487,0.708695367913373,0.998765553894212,0.997890707657101,0.999640400131323,0.999386825865586
302598,5.0433,26955,5.0433,1.88673596789091,149,1,0.474627534100104,0.709546832934259,0.998885078019593,0.998093988659427,0.99967616737976,0.999435304725985
302878,5.04796666666667,26608,5.04796666666667,1.96634787277807,148,1,0.475845825340487,0.708695367913373,0.998931159153199,0.998173676596035,0.999688641710364,0.999469085318516
303157,5.05261666666667,29104,5.05261666666667,1.64342254002718,71,6,0.569846626751886,0.743536736413426,0.998599668206825,0.997558470075432,0.99876817621112,0.999640866338218
303436,5.05726666666667,27275,5.05726666666667,1.41277729778968,71,6,0.569846626751886,0.743536736413426,0.998842581435127,0.997981998212737,0.998981858636038,0.999703164657517
